Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE32,OUT045,695.2981677696403
FDO34,OUT049,2739.6441294374495
FDM04,OUT019,130.3475158426195
FDZ25,OUT049,2813.4232893621624
FDU08,OUT049,1554.6333790350834
NCW30,OUT045,4118.848677349202
NCM18,OUT013,912.6248534494639
FDS22,OUT035,695.2981677696403
NCH18,OUT017,3975.597342911015
FDC23,OUT013,2856.829837832294
FDY46,OUT013,3092.6216159552832
NCU06,OUT046,3845.5811024327445
FDX57,OUT045,1554.6333790350834
FDX36,OUT027,6122.900334866683
FDL16,OUT045,706.1505478734296
FDT16,OUT010,618.3273646057146
FDN16,OUT018,1563.676858596357
FDC03,OUT046,3092.6216159552832
DRF60,OUT013,3993.0602752991585
FDS27,OUT027,5302.382684662563
FDP33,OUT010,573.4856421071647
FDJ36,OUT018,1558.5813264579365
NCR42,OUT013,695.2981677696403
FDV14,OUT017,1375.0353278290881
NCP42,OUT035,3092.6216159552832
FDB50,OUT027,2038.9006514519751
NCC30,OUT027,4892.289392454021
FDA23,OUT018,1558.5813264579365
FDW16,OUT017,1499.2175445601113
FDQ52,OUT010,571.1652588071511
FDB58,OUT049,2169.87583930976
NCP29,OUT049,1018.6522838354365
NCM05,OUT045,4136.039167429636
FDO25,OUT013,3513.122071999415
NCM54,OUT046,2083.2169914251226
NCL54,OUT046,2837.650574505186
FDL39,OUT010,472.9833379246138
FDF53,OUT018,2914.5389588301127
NCQ42,OUT035,2083.2169914251226
FDF58,OUT013,956.6803613656891
FDZ04,OUT035,1013.1070193947392
FDE26,OUT019,296.81655452357575
FDS60,OUT017,2886.5592136185805
FDV58,OUT017,3109.5334495967663
FDM04,OUT045,767.7369183187212
FDE08,OUT035,2466.0833550235084
NCB43,OUT049,3092.6216159552832
FDU11,OUT010,289.2215434715706
FDF22,OUT019,552.4146904220804
FDE24,OUT013,2087.757861155802
DRJ49,OUT046,2087.757861155802
NCQ53,OUT035,4023.1510238948404
NCL41,OUT013,695.2981677696403
FDR22,OUT013,1615.5519455257117
FDH04,OUT035,1514.4134254055966
DRH15,OUT045,695.2981677696403
FDY40,OUT049,706.1505478734296
NCI17,OUT035,1554.6333790350834
NCC18,OUT013,2837.650574505186
FDY28,OUT027,5588.65680167747
FDB45,OUT027,2680.11726955397
NCL30,OUT018,2083.2169914251226
FDM10,OUT017,3512.488261589216
FDH22,OUT027,3260.3663346601747
NCZ53,OUT017,3092.6216159552832
NCI18,OUT013,3842.063425122834
FDH14,OUT027,3346.8482511879724
FDR36,OUT027,1109.5349089935335
FDW01,OUT045,2482.985847197178
FDK02,OUT027,3047.7792313143423
FDJ02,OUT018,2459.6510155577193
FDU55,OUT013,4097.458863466333
NCV18,OUT027,2296.9336788706137
FDH14,OUT018,2087.757861155802
FDZ37,OUT045,1485.5125643169415
FDX49,OUT049,3806.3460743589862
NCD43,OUT046,1563.676858596357
FDZ07,OUT013,925.5737284453106
FDK43,OUT035,2083.2169914251226
FDR32,OUT018,3712.0499810376577
FDT39,OUT013,2482.985847197178
NCV54,OUT017,2083.2169914251226
FDF38,OUT018,695.2981677696403
FDV60,OUT046,3109.5334495967663
FDH44,OUT027,3868.6945160085784
FDS21,OUT046,918.8158336109602
NCL41,OUT045,695.2981677696403
FDM46,OUT017,1530.65301706444
FDU27,OUT045,727.6414913421227
NCJ54,OUT017,3877.3426256565845
DRG51,OUT018,2692.493226856545
NCA29,OUT019,379.91004673610047
FDR47,OUT045,3092.6216159552832
NCL19,OUT027,3346.8482511879724
DRG01,OUT049,1155.8836128155565
FDG10,OUT046,859.4804293220585
NCV05,OUT049,2493.149102042499
NCH18,OUT019,553.0895604972653
FDV14,OUT018,1375.0353278290881
DRJ23,OUT035,3092.6216159552832
DRJ11,OUT046,3092.6216159552832
FDZ03,OUT017,3092.6216159552832
FDI27,OUT010,92.27793418300053
FDJ14,OUT018,1264.6710533368373
FDU32,OUT017,2083.2169914251226
FDD47,OUT027,4333.698208489134
DRF36,OUT035,3092.6216159552832
FDM21,OUT046,4064.8082251862047
FDV10,OUT018,695.2981677696403
FDH60,OUT018,3081.8332813969837
FDX47,OUT010,395.91040779768326
FDT19,OUT019,454.35688189006305
FDO11,OUT045,4089.4562211135503
FDH24,OUT027,4020.0203165944617
FDL02,OUT018,1575.520000901861
FDB02,OUT049,2837.650574505186
FDA43,OUT046,3092.6216159552832
FDG52,OUT045,706.1505478734296
DRC12,OUT013,3092.6216159552832
FDY37,OUT018,2087.757861155802
NCU18,OUT045,2087.757861155802
FDU09,OUT035,859.4804293220585
DRJ25,OUT027,1241.8355244014197
DRE12,OUT018,1872.9209968895798
DRL47,OUT017,2083.2169914251226
DRK01,OUT046,1554.6333790350834
FDC22,OUT019,558.3055688118868
FDG44,OUT013,844.0393730031814
FDW04,OUT035,2087.757861155802
FDK09,OUT049,3806.2695040580484
NCN43,OUT035,2083.2169914251226
FDG04,OUT049,3092.6216159552832
FDH32,OUT010,227.44853670573167
DRI47,OUT017,2466.0833550235084
DRE15,OUT013,1142.0322883882995
FDY11,OUT035,1024.9747006385276
FDO60,OUT049,695.2981677696403
FDQ20,OUT018,695.2981677696403
FDO57,OUT027,4135.624508661999
FDT14,OUT019,277.74207400481487
FDA57,OUT049,695.2981677696403
DRN35,OUT017,695.2981677696403
FDJ03,OUT046,727.6414913421227
FDX28,OUT017,1558.5813264579365
DRE25,OUT045,1504.833844842799
FDR09,OUT046,4026.4953273334772
FDB23,OUT035,3883.3901320426376
FDO08,OUT045,2691.0290985652014
FDQ23,OUT049,1558.5813264579365
FDW04,OUT013,2087.757861155802
DRK13,OUT010,589.1037800664792
NCL17,OUT027,3346.8482511879724
FDY21,OUT035,3092.6216159552832
FDJ38,OUT027,5006.646609513118
FDA37,OUT019,294.7408050460848
FDV43,OUT013,695.2981677696403
FDL36,OUT046,1514.4134254055966
FDD53,OUT045,695.2981677696403
FDZ19,OUT010,432.989355821274
FDV21,OUT045,2083.2169914251226
NCL54,OUT018,2820.429900481097
DRI47,OUT027,3868.6945160085784
DRG03,OUT049,2524.7329348714466
FDG21,OUT013,2466.0833550235084
FDW03,OUT018,1563.676858596357
NCI55,OUT046,2083.2169914251226
DRC36,OUT019,436.2295699783554
FDH22,OUT017,2083.2169914251226
FDV20,OUT045,2083.2169914251226
NCU41,OUT027,5158.600457934159
FDN46,OUT027,2689.0385893314756
FDK50,OUT045,2691.0290985652014
NCA05,OUT027,3854.2812577153945
DRH01,OUT018,2820.429900481097
FDT08,OUT018,2459.6510155577193
FDM08,OUT018,3720.475309350579
FDZ07,OUT035,912.6248534494639
FDS22,OUT017,706.1505478734296
FDV35,OUT027,4077.3854906369643
FDI28,OUT010,178.3716610762187
FDW58,OUT027,2704.3031450827457
FDT52,OUT045,3996.375691075637
FDY34,OUT046,2704.045838215326
FDR10,OUT046,2672.2304336820985
FDK57,OUT017,2083.2169914251226
FDR02,OUT027,2744.752750016938
FDX49,OUT046,3840.525282027504
FDQ20,OUT046,695.2981677696403
DRK23,OUT045,4046.725175904052
NCW06,OUT046,3092.6216159552832
FDR31,OUT017,2466.0833550235084
NCE43,OUT013,2759.0533558964094
DRO59,OUT027,2031.8861025818453
FDN09,OUT049,3999.9629983488417
FDR11,OUT046,2685.0944402648825
FDO57,OUT013,2691.0290985652014
NCX18,OUT017,3115.814894231067
FDB05,OUT018,3910.6109489977284
FDQ08,OUT018,912.6248534494639
NCG43,OUT035,1530.65301706444
FDJ56,OUT013,1558.5813264579365
FDA13,OUT010,87.62654257950845
FDO56,OUT017,1918.908209713586
FDB37,OUT018,3891.468163429097
FDZ02,OUT018,1554.6333790350834
FDQ24,OUT046,4064.6378657113178
FDM16,OUT013,1082.333237046173
FDU35,OUT049,1554.6333790350834
FDT35,OUT035,2759.0533558964094
NCX30,OUT049,4034.066053865705
FDG04,OUT017,3092.6216159552832
FDI12,OUT035,1380.8927898516254
FDE35,OUT035,906.4276134867451
NCP14,OUT027,2670.726283504414
NCY53,OUT045,1602.9744283168961
FDP49,OUT017,859.4804293220585
FDQ04,OUT017,695.2981677696403
FDM39,OUT035,2880.927613519877
FDO58,OUT019,379.38660344936727
FDC56,OUT017,2059.4815941163374
NCQ54,OUT046,2739.6441294374495
FDV10,OUT027,1109.5349089935335
NCK17,OUT046,695.2981677696403
NCF55,OUT027,1109.5349089935335
FDV33,OUT013,4115.3744958188845
NCH29,OUT019,266.4976043313795
FDA37,OUT027,3242.7233177388775
FDH46,OUT018,1558.5813264579365
FDS25,OUT035,1602.9744283168961
FDH04,OUT027,2542.067256122584
FDX52,OUT046,3092.6216159552832
NCD42,OUT017,695.2981677696403
FDW47,OUT017,2083.2169914251226
FDL25,OUT027,2602.116046144081
NCJ06,OUT010,275.312513729787
FDY09,OUT013,2837.650574505186
FDS40,OUT046,695.2981677696403
FDH41,OUT017,3513.122071999415
FDG38,OUT035,1380.8927898516254
FDU03,OUT027,4968.390685171149
FDV20,OUT046,2083.2169914251226
DRB13,OUT045,3092.6216159552832
NCQ30,OUT013,2083.2169914251226
NCH06,OUT013,3936.7452381838416
FDU50,OUT018,1830.8252814639836
NCO42,OUT019,337.6700280703377
FDW09,OUT018,1208.5773092002803
FDH04,OUT013,1493.0849416807343
FDC21,OUT045,1575.520000901861
FDL21,OUT049,695.2981677696403
FDM46,OUT010,254.82303580129548
FDT22,OUT019,163.0075356900254
FDB28,OUT035,3134.8427780670013
FDI12,OUT018,1446.568717696119
FDA28,OUT045,2083.2169914251226
FDF59,OUT013,2083.2169914251226
FDM45,OUT027,3219.9530138287996
FDQ56,OUT017,1305.705412790913
FDR46,OUT049,2466.0833550235084
FDT01,OUT013,3513.122071999415
FDD16,OUT027,1951.6078212781763
NCU30,OUT010,384.0664881077598
FDM40,OUT010,355.3700252744253
FDI56,OUT035,1524.6168463952338
NCS30,OUT013,2083.2169914251226
FDU08,OUT017,1554.6333790350834
FDX51,OUT027,5216.609467025385
FDA43,OUT045,3115.814894231067
FDX59,OUT010,85.94025702781997
FDC37,OUT018,1575.520000901861
FDP58,OUT013,3513.122071999415
NCY42,OUT035,2087.757861155802
FDF21,OUT018,3081.8332813969837
FDU10,OUT027,1109.5349089935335
DRL47,OUT018,2083.2169914251226
FDA58,OUT018,3849.5782545072616
FDJ22,OUT049,3092.6216159552832
FDK50,OUT046,2672.2304336820985
FDO38,OUT035,1208.5773092002803
DRF60,OUT035,3993.0602752991585
NCZ42,OUT019,535.7889878229819
FDD35,OUT049,2033.4976166472297
FDL25,OUT045,1514.4134254055966
FDJ16,OUT013,859.4804293220585
DRK59,OUT049,3845.519237597371
FDI50,OUT046,3876.6758000816435
NCB19,OUT045,1399.2927510755655
DRI37,OUT035,906.4276134867451
FDA14,OUT027,3870.2399915779188
FDC08,OUT018,3705.058155692221
FDS45,OUT046,1563.676858596357
FDI21,OUT049,1013.1070193947392
DRJ47,OUT035,2837.650574505186
DRE37,OUT027,5006.646609513118
FDT55,OUT018,2612.5799016093774
NCG42,OUT027,3254.1483497945574
FDA31,OUT049,2831.5522099260006
NCW42,OUT046,3594.4559217093247
FDF50,OUT017,3092.6216159552832
FDK56,OUT049,3092.6216159552832
FDX10,OUT035,695.2981677696403
NCK07,OUT027,4111.413519862537
FDZ49,OUT017,3555.4071064689933
FDR33,OUT013,1582.172648968509
FDO44,OUT018,1602.9744283168961
FDA20,OUT046,3092.6216159552832
NCL30,OUT045,2083.2169914251226
FDI05,OUT019,176.54096015540455
FDQ12,OUT018,3782.379706760316
FDH47,OUT017,1554.6333790350834
FDH34,OUT018,3081.8332813969837
FDF29,OUT046,2087.757861155802
FDG40,OUT018,695.2981677696403
NCE18,OUT017,4081.1400153811564
FDP21,OUT010,514.8195480469536
FDY50,OUT013,1469.0181326055645
FDB36,OUT049,2087.757861155802
NCZ29,OUT049,2083.2169914251226
FDU20,OUT018,2042.19908201547
FDO56,OUT013,1965.0635480443823
FDW31,OUT049,3115.814894231067
DRH59,OUT013,1147.8897504108365
NCB30,OUT017,3115.814894231067
FDK43,OUT027,3251.445014882669
FDW43,OUT045,3905.208103692724
NCL19,OUT017,2087.757861155802
FDJ27,OUT046,1554.6333790350834
FDC45,OUT046,2759.0533558964094
FDY40,OUT035,747.959941296503
NCM41,OUT035,1514.4134254055966
NCK18,OUT019,502.77935622673897
FDP37,OUT049,2087.757861155802
FDA27,OUT027,6451.514513347743
NCX30,OUT035,4043.2127805214545
FDR09,OUT017,4001.3812225132287
FDG08,OUT027,4874.103047489022
NCU30,OUT013,2704.045838215326
FDB16,OUT017,1418.7345418308764
FDM16,OUT017,1082.333237046173
FDC48,OUT013,1256.3477310122364
NCF18,OUT046,3092.6216159552832
FDU46,OUT018,1394.563411639266
FDH41,OUT018,3442.182420018411
NCN42,OUT010,389.3312994630669
FDU49,OUT046,1425.51556191239
FDB20,OUT027,2038.9006514519751
FDG50,OUT019,240.7523098872829
FDW20,OUT045,2083.2169914251226
NCO55,OUT049,1589.0162401452146
FDX48,OUT046,2499.2624164119784
FDU48,OUT046,2087.757861155802
FDR48,OUT019,330.0323559902638
FDK27,OUT013,2083.2169914251226
FDT35,OUT013,2709.713900880634
FDN12,OUT049,1589.0162401452146
NCE31,OUT019,87.9702482074588
FDL21,OUT017,695.2981677696403
FDV56,OUT017,1575.520000901861
FDR16,OUT017,3513.122071999415
NCP41,OUT049,1582.172648968509
FDJ27,OUT013,1558.5813264579365
FDA07,OUT017,2083.2169914251226
FDK55,OUT049,1485.5125643169415
FDM33,OUT049,3544.8075993258303
FDY46,OUT046,3092.6216159552832
FDD36,OUT046,1965.0635480443823
FDB12,OUT027,2676.585696001472
FDF28,OUT019,294.62695781864517
NCE07,OUT019,319.49405797094454
FDW50,OUT027,4158.21213693587
NCW18,OUT017,3929.379305428856
NCJ17,OUT019,243.47416562792205
DRZ24,OUT010,273.84223790750036
FDS07,OUT035,1912.9074872744711
NCW05,OUT010,266.56981519690675
FDZ22,OUT018,1305.705412790913
FDK02,OUT046,1990.2547129336817
FDZ45,OUT027,5222.389090686848
FDL25,OUT046,1499.2175445601113
FDS08,OUT045,2837.650574505186
NCZ42,OUT027,7083.066366346871
FDX57,OUT035,1554.6333790350834
FDF21,OUT046,3092.6216159552832
FDJ56,OUT018,1554.6333790350834
FDX10,OUT013,695.2981677696403
DRG48,OUT035,2466.0833550235084
DRN37,OUT046,2732.5974133969576
NCY41,OUT018,695.2981677696403
FDN28,OUT045,1563.676858596357
FDE34,OUT045,2979.716077076677
FDR10,OUT045,2691.0290985652014
FDC32,OUT017,1524.6168463952338
DRG13,OUT046,2704.045838215326
FDP59,OUT049,1563.676858596357
NCT53,OUT010,402.73435403604253
FDL57,OUT027,6414.840408687196
FDN32,OUT010,512.3193191488472
FDK09,OUT018,3711.9734107367203
FDA52,OUT010,414.69590235354906
FDC57,OUT049,3092.6216159552832
FDI09,OUT035,3940.63070738895
NCB07,OUT046,3115.814894231067
FDP26,OUT035,1563.676858596357
FDP40,OUT027,3002.1813256555542
FDL15,OUT013,2482.985847197178
FDV07,OUT046,1615.5519455257117
FDS03,OUT017,1024.9747006385276
FDE50,OUT049,3092.6216159552832
FDQ15,OUT017,1208.5773092002803
FDQ33,OUT010,335.8267812208367
FDT22,OUT013,859.4804293220585
DRO35,OUT035,1941.7595013785606
FDJ41,OUT049,4118.689911595363
FDQ27,OUT035,1563.676858596357
FDC26,OUT017,1744.5357659963101
NCF43,OUT027,3351.310073886164
NCR50,OUT035,2499.2624164119784
FDE39,OUT018,2067.64271859662
FDN49,OUT027,1109.5349089935335
DRG11,OUT035,1575.520000901861
NCA18,OUT049,1934.4819614265987
FDM36,OUT018,2820.429900481097
FDW32,OUT017,1375.0353278290881
NCQ18,OUT010,238.43077240831656
FDX14,OUT027,1971.4880454046881
FDD46,OUT017,2482.985847197178
FDI34,OUT019,561.4750096550798
NCJ17,OUT035,1380.8927898516254
FDB52,OUT035,4080.8576748916375
FDV55,OUT018,2459.6510155577193
FDC57,OUT046,3092.6216159552832
FDB29,OUT046,1912.9074872744711
NCO43,OUT035,1554.6333790350834
FDG44,OUT045,844.0393730031814
FDJ34,OUT045,2083.2169914251226
FDH40,OUT049,1298.8923466193173
NCD07,OUT027,2992.7903396059983
FDB41,OUT017,706.1505478734296
FDH47,OUT018,1545.200940061716
DRK37,OUT035,3092.6216159552832
FDM25,OUT019,428.4420942689976
NCX06,OUT045,3082.4429478276807
NCS05,OUT017,2087.757861155802
FDS39,OUT045,2087.757861155802
FDC47,OUT027,6141.608398171761
FDG20,OUT013,2837.650574505186
DRL23,OUT017,1575.520000901861
FDY33,OUT013,2645.4995909662007
NCH18,OUT045,3975.597342911015
FDX47,OUT035,2517.8837974795806
NCB06,OUT045,2672.2304336820985
FDP36,OUT049,727.6414913421227
FDW44,OUT018,2820.429900481097
NCU41,OUT018,3081.8332813969837
NCS17,OUT046,1554.6333790350834
FDD46,OUT035,2517.8837974795806
FDE45,OUT017,2837.650574505186
FDI09,OUT017,3931.4839807331996
NCJ54,OUT010,559.1493518184075
NCA29,OUT018,2820.429900481097
NCN41,OUT027,3211.031694051294
FDY34,OUT035,2704.045838215326
NCG55,OUT035,1912.9074872744711
DRM49,OUT046,695.2981677696403
NCB42,OUT049,1912.9074872744711
FDE58,OUT045,1934.4819614265987
DRJ25,OUT013,733.1370030027764
FDS47,OUT010,218.2974795564884
FDY21,OUT049,3134.8427780670013
NCI54,OUT013,1615.5519455257117
FDO24,OUT017,2624.0092701620983
FDY43,OUT035,2759.0533558964094
FDF35,OUT018,1575.520000901861
NCP29,OUT019,170.25087495736065
FDN28,OUT027,2676.585696001472
FDJ50,OUT018,798.4708543811032
FDQ14,OUT027,3907.014546485161
FDC37,OUT035,1575.520000901861
FDN08,OUT046,2033.4976166472297
FDD04,OUT035,2087.757861155802
FDW34,OUT018,3905.666905027514
FDP04,OUT017,1024.9747006385276
NCG07,OUT017,3092.6216159552832
NCN14,OUT018,3071.654613269381
FDJ16,OUT045,859.4804293220585
NCM42,OUT045,1582.172648968509
NCF19,OUT046,727.6414913421227
FDY21,OUT018,3098.745115038467
FDY19,OUT035,1912.9074872744711
FDV09,OUT045,2466.0833550235084
FDA28,OUT013,2083.2169914251226
FDC38,OUT018,2087.757861155802
FDL28,OUT045,3873.088492808439
NCH43,OUT049,3551.7679440517895
NCN53,OUT045,695.2981677696403
NCW05,OUT017,1575.520000901861
NCO30,OUT018,3081.8332813969837
FDT04,OUT019,89.7334994018106
FDB27,OUT018,3081.8332813969837
NCK07,OUT013,2715.849686039709
NCA53,OUT013,706.1505478734296
FDB33,OUT018,2655.0097596580094
FDU37,OUT017,1214.4347712228175
FDR13,OUT035,1912.9074872744711
FDE45,OUT049,2837.650574505186
FDV37,OUT017,3092.6216159552832
FDX44,OUT019,259.5742523013031
NCL06,OUT017,4055.180518221242
FDJ28,OUT045,3092.6216159552832
FDX55,OUT049,3560.0841497841825
NCK17,OUT018,695.2981677696403
FDH52,OUT035,943.8638177347715
FDN13,OUT027,2676.585696001472
FDK44,OUT018,2820.429900481097
FDU16,OUT046,1293.03488459678
FDZ07,OUT017,906.4276134867451
NCN06,OUT027,4154.806853230832
FDH02,OUT010,237.34657556288545
NCW18,OUT045,3897.4245508010445
FDH57,OUT013,2087.757861155802
FDV35,OUT045,2506.000260075418
NCU29,OUT013,2466.0833550235084
NCP02,OUT046,866.4800533111962
FDN44,OUT013,2672.2304336820985
FDX03,OUT018,695.2981677696403
FDR11,OUT010,418.2264148949806
FDA36,OUT046,3088.5846374187163
FDP58,OUT027,5879.351348623543
FDH31,OUT045,1554.6333790350834
FDH34,OUT035,3092.6216159552832
FDS13,OUT035,4018.363174592161
FDT01,OUT018,3489.144497803178
FDY09,OUT049,2837.650574505186
FDV33,OUT027,6451.514513347743
NCW29,OUT010,300.5100113216033
NCN17,OUT045,1558.5813264579365
FDX01,OUT046,1965.0635480443823
FDL03,OUT049,3092.6216159552832
DRL59,OUT049,859.4804293220585
DRM11,OUT027,6336.334321499312
FDA43,OUT049,3115.814894231067
FDZ56,OUT010,447.54776574839303
FDI44,OUT018,1208.5773092002803
FDB50,OUT013,1208.5773092002803
FDU15,OUT019,78.54116584730346
NCJ19,OUT019,157.6814138811481
FDD48,OUT013,1912.9074872744711
NCW42,OUT035,3583.8564145661617
FDL24,OUT017,2837.650574505186
NCB30,OUT013,3115.814894231067
FDK25,OUT013,2759.0533558964094
FDW28,OUT049,3092.6216159552832
FDD47,OUT017,2831.5522099260006
FDK16,OUT019,239.64392646495995
FDW37,OUT046,1514.4134254055966
FDA48,OUT035,3544.8075993258303
FDA14,OUT017,2466.0833550235084
FDV15,OUT013,1563.676858596357
FDN22,OUT049,4001.3812225132287
NCD55,OUT045,695.2981677696403
FDY43,OUT013,2739.6441294374495
NCU05,OUT017,1214.4347712228175
FDF10,OUT035,2466.0833550235084
FDR39,OUT018,3071.654613269381
FDG40,OUT013,695.2981677696403
FDZ28,OUT019,294.7408050460848
FDE02,OUT045,1530.65301706444
FDU60,OUT049,2759.0533558964094
FDM21,OUT013,4064.8082251862047
FDV52,OUT019,269.4452112312961
NCW06,OUT013,3092.6216159552832
FDX36,OUT035,3757.347819847581
FDT35,OUT027,4321.551648787394
NCL19,OUT010,286.5566141041769
NCD31,OUT046,2704.045838215326
FDE53,OUT019,271.4120797959661
FDW58,OUT019,264.5208339626776
DRF48,OUT046,3092.6216159552832
FDW57,OUT035,2837.650574505186
DRH13,OUT017,1575.520000901861
FDT33,OUT013,2739.6441294374495
DRK47,OUT027,6179.487707675886
FDY22,OUT010,328.7280309128118
FDC35,OUT019,576.9364317766658
FDO03,OUT013,3851.7838169237566
FDF24,OUT045,1250.4902689896994
FDF56,OUT018,2921.1767902641704
FDD28,OUT013,859.4804293220585
FDG53,OUT027,3346.8482511879724
FDO27,OUT019,375.5787015435392
NCF54,OUT018,2820.429900481097
FDC20,OUT027,1640.1301041243707
FDU10,OUT046,695.2981677696403
DRA24,OUT018,2673.8084245411123
FDA02,OUT010,327.9658214648781
FDG10,OUT017,859.4804293220585
FDW39,OUT010,439.84298353396326
FDP04,OUT019,184.38168956593614
NCM55,OUT013,3092.6216159552832
FDG47,OUT045,4063.4967239536354
NCU41,OUT017,3092.6216159552832
NCK31,OUT017,798.4708543811032
FDZ46,OUT045,1589.0162401452146
FDU13,OUT027,3842.7541405071056
NCF19,OUT045,727.6414913421227
NCJ43,OUT013,2837.650574505186
NCJ05,OUT045,2499.2624164119784
FDS04,OUT027,3334.8995221534256
FDX28,OUT010,241.1185915297845
FDB41,OUT027,1114.8653190992807
FDG53,OUT046,2087.757861155802
FDL15,OUT010,318.65507522789096
FDQ08,OUT049,918.8158336109602
DRN36,OUT013,1554.6333790350834
FDI46,OUT013,4047.4625117166015
FDG16,OUT027,5600.590687679218
FDV32,OUT013,956.6803613656891
FDF44,OUT010,289.8149015143263
FDK04,OUT018,859.4804293220585
NCA41,OUT013,3092.6216159552832
FDD51,OUT017,695.2981677696403
NCZ53,OUT045,3092.6216159552832
FDP01,OUT027,4022.7016590409794
FDY25,OUT049,2979.716077076677
FDB17,OUT018,2876.682730410036
NCV54,OUT018,2059.4815941163374
FDJ32,OUT017,1005.334212123799
FDA37,OUT049,2083.2169914251226
FDG35,OUT035,2812.587935479101
NCM05,OUT018,4093.967150522965
FDG45,OUT046,3560.0841497841825
FDH28,OUT013,695.2981677696403
NCE18,OUT049,4038.4089701716584
FDH38,OUT045,1965.0635480443823
FDR56,OUT013,3134.8427780670013
FDH17,OUT027,2638.290267135777
FDD39,OUT049,3560.0841497841825
FDB41,OUT049,706.1505478734296
NCR53,OUT046,3792.2572678950755
FDX46,OUT017,859.4804293220585
FDV28,OUT049,695.2981677696403
FDA08,OUT018,2686.825164191237
FDH45,OUT017,695.2981677696403
NCS38,OUT010,256.2571948090769
FDD40,OUT010,558.942564524993
DRM59,OUT035,2499.2624164119784
NCJ43,OUT018,2820.429900481097
NCN29,OUT013,727.6414913421227
NCC19,OUT045,3092.6216159552832
FDR56,OUT035,3109.5334495967663
FDZ43,OUT049,3983.9135486434084
FDJ32,OUT010,163.1356916890906
DRH03,OUT017,1514.4134254055966
NCZ54,OUT035,2691.0290985652014
FDE26,OUT017,2466.0833550235084
FDS03,OUT045,1013.1070193947392
DRZ24,OUT019,286.50180300442395
FDO48,OUT027,5997.980346503241
FDW39,OUT049,2837.650574505186
NCK05,OUT049,956.6803613656891
NCK30,OUT017,4045.494584691045
FDT27,OUT018,3791.3627380676508
FDS08,OUT019,415.16785325884194
NCJ19,OUT049,859.4804293220585
FDC58,OUT045,695.2981677696403
DRE37,OUT013,3092.6216159552832
FDW02,OUT035,2083.2169914251226
FDJ02,OUT010,337.7766307803152
FDX09,OUT045,2837.650574505186
FDT31,OUT010,505.70123284257687
FDI24,OUT049,2837.650574505186
FDY09,OUT045,2837.650574505186
FDV28,OUT045,695.2981677696403
DRM47,OUT049,3092.6216159552832
FDT52,OUT019,563.9876449087101
FDI48,OUT018,850.5186253567331
FDY55,OUT017,4008.296477557728
FDU48,OUT013,2087.757861155802
FDN25,OUT045,859.4804293220585
FDP20,OUT049,2083.2169914251226
FDJ15,OUT013,3092.6216159552832
FDD04,OUT018,2087.757861155802
FDY58,OUT045,3876.6758000816435
FDR37,OUT018,3071.654613269381
FDF44,OUT013,2087.757861155802
FDD32,OUT045,1293.03488459678
FDR57,OUT017,2524.7329348714466
DRG39,OUT027,1640.1301041243707
FDX15,OUT017,2657.7877735386905
DRN37,OUT045,2704.045838215326
FDW40,OUT027,3346.8482511879724
FDB32,OUT049,1530.65301706444
FDM40,OUT018,2110.5891503962325
FDE39,OUT027,3055.857873976941
DRH49,OUT017,1293.03488459678
FDT46,OUT049,727.6414913421227
NCF06,OUT035,4116.868881989577
FDP07,OUT017,3092.6216159552832
FDC04,OUT013,4001.8262384506743
FDZ32,OUT017,1563.676858596357
FDD50,OUT045,2759.0533558964094
FDU56,OUT017,3092.6216159552832
FDV34,OUT017,1032.895353750899
NCY41,OUT013,695.2981677696403
NCK18,OUT046,2709.713900880634
DRH25,OUT049,835.3413702694297
FDT57,OUT046,4075.180331108831
FDV56,OUT018,1575.520000901861
FDV12,OUT045,1554.6333790350834
FDN52,OUT017,1449.7379662938336
FDX38,OUT035,706.1505478734296
FDE47,OUT018,2083.2169914251226
NCO07,OUT013,3565.9176268669607
FDV09,OUT027,3887.5910325444543
FDZ23,OUT019,554.7342266345896
DRH51,OUT018,1425.51556191239
NCY54,OUT045,2837.650574505186
DRG49,OUT013,3993.0602752991585
NCC19,OUT049,3092.6216159552832
NCV53,OUT045,4092.1770893490593
FDZ47,OUT019,264.1494175319089
NCO26,OUT018,1885.401906805224
NCP02,OUT045,918.8158336109602
NCW30,OUT018,4024.5525840278747
NCN55,OUT046,3993.0602752991585
FDB20,OUT010,173.9074365649347
DRL11,OUT013,2581.4171552670095
DRD60,OUT045,3073.264288839501
FDW14,OUT010,215.68553156496412
FDL27,OUT010,207.1725781282131
FDU09,OUT018,859.4804293220585
DRH36,OUT027,1951.6078212781763
FDP34,OUT027,4026.6574841178435
FDE04,OUT017,2837.650574505186
FDZ57,OUT027,3272.460655621619
FDF02,OUT010,236.7562648055588
FDG28,OUT045,3996.375691075637
NCI31,OUT046,695.2981677696403
FDT43,OUT013,756.4129005507069
FDU20,OUT046,2083.2169914251226
FDD53,OUT013,695.2981677696403
FDW15,OUT045,2466.0833550235084
NCT53,OUT045,2691.0290985652014
NCG55,OUT027,2992.7903396059983
FDD48,OUT035,1885.401906805224
FDG47,OUT049,4063.4967239536354
FDI21,OUT017,1013.1070193947392
FDT27,OUT017,3885.6588313889783
DRO35,OUT013,1934.4819614265987
FDD33,OUT017,3885.6588313889783
FDC04,OUT035,4001.8262384506743
FDY34,OUT013,2704.045838215326
